Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_56_233.jpg;5.823282;0;0;0;124.1152;98.99747;1.751011;74.54024;1.327613
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_56_273.jpg;8.769245;0;0;0;124.1148;98.99784;1.800251;75.35421;1.357647
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_56_316.jpg;11.3432;0;0;-0.01470486;124.1141;98.99834;1.88932;77.08958;1.417193
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_56_357.jpg;13.38639;0;0;0.01857915;124.1136;98.99859;1.95482;78.59346;1.460644
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_56_406.jpg;15;0;0;0.02122142;124.1131;98.99878;2.015816;80.35837;1.494675
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_56_457.jpg;15;0;0;0.02433703;124.1125;98.99901;2.072767;83.02442;1.52028
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_56_497.jpg;15;0;0;0.02807636;124.1124;98.99912;2.085767;84.81653;1.519657
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_56_542.jpg;14.54931;0;0;0.03755578;124.1123;98.99917;2.07836;86.59162;1.507436
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_56_586.jpg;11.92056;0;0;0.04344316;124.1125;98.99915;2.039852;88.15804;1.486846
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_56_630.jpg;9.314041;0;0;0.04433559;124.1126;98.99917;1.995121;89.40958;1.496384
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_56_672.jpg;6.705968;0;0;0.05373621;124.1128;98.99911;1.923163;90.41873;1.505501
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_56_716.jpg;4.097636;0;0;0.05217394;124.1129;98.99905;1.786875;91.36853;1.549409
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_56_759.jpg;1.514054;0;0;0.05443468;124.113;98.99902;1.707263;91.61938;1.630339
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_56_803.jpg;0;0;0;0.05818177;124.1129;98.99912;1.588919;91.6506;1.690637
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_56_845.jpg;0;0.1309911;0;0.1036158;124.1118;99.00118;1.49639;91.61252;1.768273
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_56_887.jpg;0;0.2604219;0;0.1534567;124.1119;99.00346;1.299925;91.54678;1.701586
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_56_931.jpg;0;0.389052;0;0.2139521;124.1107;99.00829;1.150934;91.54007;1.602018
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_56_973.jpg;0;0.517284;0;0.2382707;124.1103;99.01488;1.038426;91.62125;1.418289
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_017.jpg;0;0.6457465;0;0.3137989;124.1102;99.02885;0.8600932;91.5452;0.9081535
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_059.jpg;0;0.7740343;0;0.3851826;124.1093;99.04068;0.7370407;91.56094;0.5188586
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_102.jpg;0;0.9021082;0;0.4267784;124.1085;99.05383;0.6048778;91.59225;0.1046907
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_146.jpg;0;1;0;0.4720496;124.1073;99.06908;0.5023153;91.82541;359.7376
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_189.jpg;0;1;0;0.4866714;124.106;99.08524;0.3936225;91.81268;359.4278
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_232.jpg;0;1;0;0.5079096;124.1048;99.10296;0.3051371;91.84744;359.1549
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_275.jpg;0;1;0;0.5357786;124.1022;99.13187;0.1526323;91.94046;358.8903
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_318.jpg;0;1;0;0.5628051;124.1001;99.15102;359.9843;91.97125;358.8443
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_361.jpg;0;1;0;0.5960516;124.0983;99.17394;359.9255;91.89069;358.873
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_406.jpg;0;1;0;0.6277064;124.0967;99.19962;359.9549;91.80389;358.9397
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_447.jpg;-1.510992;1;0;0.6708314;124.0956;99.2277;0.03374146;91.73383;359.0085
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_498.jpg;-4.035102;1;0;0.7076732;124.0949;99.27233;0.1725344;91.56631;359.1131
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_540.jpg;-6.578772;1;0;0.7290058;124.0951;99.30354;0.2778949;91.43149;359.1828
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_582.jpg;-9.582534;0.8498119;0;0.7613295;124.0962;99.33627;0.3962657;91.1778;359.2546
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_626.jpg;-12.19151;0.7193632;0;0.7981785;124.0978;99.3695;0.4967758;90.83289;359.3381
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_668.jpg;-14.76855;0.590511;0;0.825572;124.1004;99.40327;0.5799022;90.36395;359.4271
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_711.jpg;-15;0.461709;0;0.8418583;124.1037;99.43761;0.653457;89.78888;359.5164
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_764.jpg;-15;0.3267597;0;0.8577133;124.1097;99.48959;0.7421849;88.89458;359.6426
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_815.jpg;-15;0.1759578;0;0.8598132;124.1165;99.54145;0.8031154;88.12311;359.7476
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_856.jpg;-15;0.05043599;0;0.8631341;124.1214;99.57618;0.8350851;87.55865;359.8089
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_906.jpg;-15;0;0;0.8656773;124.1267;99.6105;0.8490754;86.94353;359.8599
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_957.jpg;-15;0;0;0.8623839;124.1353;99.66124;0.8390389;86.01995;359.9187
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_57_998.jpg;-15;0;0;0.8602416;124.1414;99.6946;0.8142174;85.4108;359.9455
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_58_039.jpg;-15;0;0;0.8580746;124.1478;99.72762;0.7768856;84.8068;359.9624
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_58_081.jpg;-15;0.0517341;0;0.8558753;124.1545;99.76008;0.7234533;84.18313;359.9703
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_58_132.jpg;-15;0.2003343;0;0.857881;124.1616;99.79263;0.6695727;83.47382;359.9698
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_58_173.jpg;-14.47135;0.3498888;0;0.8619586;124.1691;99.82533;0.6170765;82.76786;359.959
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_58_216.jpg;-11.91884;0.4775139;0;0.8777078;124.1806;99.87569;0.5628195;81.93414;359.9399
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_58_259.jpg;-9.334122;0.60675;0;0.8816046;124.1882;99.91019;0.5414946;81.50353;359.9332
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_58_302.jpg;-6.780228;0.7344446;0;0.9114936;124.1956;99.94617;0.5470012;81.24464;359.9347
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_58_344.jpg;-4.188828;0.8640146;0;0.9462314;124.2029;99.98362;0.5765514;81.07522;359.948
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_58_389.jpg;-1.489428;0.9989846;0;0.9771897;124.2098;100.0227;0.6321086;80.91548;359.9751
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_58_430.jpg;-2.94171;1;0;1.003299;124.2168;100.0633;0.7076402;80.8524;0.001499151
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_58_481.jpg;-5.445738;1;0;1.036858;124.2293;100.1271;0.857781;80.56083;0.0005284517
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_58_531.jpg;-8.500014;1;0;1.086098;124.2386;100.1711;0.9708902;80.2221;0.0009208337
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_58_582.jpg;-11.54412;1;0;1.115724;124.2552;100.2389;1.145897;79.42142;359.9794
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_58_631.jpg;-14.50547;1;0;1.156871;124.2677;100.2851;1.252774;78.75864;359.962
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_58_681.jpg;-15;1;0;1.189923;124.288;100.3539;1.279231;77.52409;359.981
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_58_733.jpg;-15;1;0;1.21842;124.3027;100.3999;1.23694;76.64838;0.006395121
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_58_782.jpg;-15;1;0;1.268369;124.3278;100.4711;1.202093;75.36677;0.002090391
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_58_831.jpg;-15;1;0;1.311314;124.3459;100.5201;1.19797;74.49804;359.9866
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_58_880.jpg;-15;1;0;1.341103;124.3751;100.5953;1.200557;73.17009;359.9589
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_58_922.jpg;-15;1;0;1.371474;124.3959;100.6465;1.200768;72.2573;359.9415
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_58_964.jpg;-15;1;0;1.402258;124.4179;100.6983;1.191352;71.32629;359.9298
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_005.jpg;-15;1;0;1.448056;124.4412;100.7507;1.175559;70.38226;359.9191
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_056.jpg;-15;1;0;1.477988;124.4788;100.8307;1.152793;68.94115;359.8924
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_105.jpg;-15;1;0;1.507631;124.5054;100.8847;1.13177;67.96236;359.8757
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_155.jpg;-15;1;0;1.552318;124.5481;100.9669;1.095779;66.46789;359.8449
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_206.jpg;-15;1;0;1.582337;124.5784;101.0223;1.071674;65.45438;359.8177
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_256.jpg;-15;1;0;1.626653;124.6266;101.1063;1.025375;63.91021;359.7785
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_297.jpg;-15;1;0;1.656124;124.6608;101.1627;0.9933571;62.86288;359.7458
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_339.jpg;-15;1;0;1.684905;124.6963;101.2195;0.9539027;61.8051;359.7162
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_381.jpg;-12.48711;1;0;1.715357;124.7333;101.2769;0.9185702;60.80781;359.6897
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_424.jpg;-9.887959;1;0;1.762182;124.7711;101.3354;0.8930507;59.94765;359.6744
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_467.jpg;-7.318289;1;0;1.793307;124.8097;101.3952;0.8786967;59.25012;359.6751
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_510.jpg;-4.728623;1;0;1.823982;124.8489;101.4562;0.8766344;58.71568;359.6921
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_555.jpg;-2.227361;1;0;1.854636;124.909;101.5507;0.916073;58.22878;359.7353
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_597.jpg;0;1;0;1.883974;124.9494;101.6157;0.9691619;58.12846;359.784
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_639.jpg;0;1;0;1.913091;124.9904;101.6822;1.040418;58.10973;359.8391
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_682.jpg;0;1;0;1.942269;125.0321;101.7499;1.126759;58.11251;359.8969
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_723.jpg;-0.547164;1;0;1.97086;125.0744;101.8186;1.216499;58.11647;359.9639
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_771.jpg;-3.89625;1;0;2.01481;125.1181;101.8877;1.300012;58.01314;0.0008358995
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_813.jpg;-6.404964;1;0;2.043495;125.1636;101.9565;1.352595;57.70492;0.001271383
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_856.jpg;-8.95689;1;0;2.073768;125.2344;102.0585;1.332234;56.85347;0.004507756
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_898.jpg;-11.48141;1;0;2.103396;125.2839;102.126;1.29114;56.04264;0.00303244
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_940.jpg;-14.0165;1;0;2.131454;125.336;102.1931;1.253577;55.04243;359.967
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_59_982.jpg;-15;1;0;2.155922;125.3905;102.2595;1.210241;53.86858;359.9017
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_025.jpg;-15;1;0;2.19625;125.4467;102.3254;1.152635;52.63151;359.8305
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_067.jpg;-15;1;0;2.223547;125.5046;102.3907;1.074152;51.36695;359.7597
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_109.jpg;-15;1;0;2.251788;125.5644;102.4554;0.9772996;50.08981;359.684
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_151.jpg;-15;1;0;2.279142;125.6263;102.5194;0.8685009;48.81044;359.5988
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_196.jpg;-15;1;0;2.306211;125.7229;102.6139;0.6899277;46.88551;359.4538
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_239.jpg;-15;1;0;2.333014;125.7899;102.6759;0.564468;45.59729;359.3465
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_280.jpg;-15;1;0;2.359532;125.8589;102.7371;0.435929;44.30423;359.2318
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_330.jpg;-15;1;0;2.385774;125.93;102.7973;0.3052001;43.00574;359.1112
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_371.jpg;-15;1;0;2.424651;126.0032;102.8566;0.1725575;41.70141;358.9868
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_413.jpg;-15;1;0;2.449949;126.0781;102.9149;0.03139075;40.3973;358.8703
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_454.jpg;-15;1;0;2.474645;126.1944;103.0024;359.9081;38.5519;358.7802
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_496.jpg;-15;1;0;2.500258;126.276;103.061;359.9542;37.29842;358.7797
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_538.jpg;-15;1;0;2.523731;126.36;103.1187;0.02810537;36.01542;358.8231
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_579.jpg;-15;1;0;2.545433;126.4451;103.174;0.02596769;34.67134;358.8897
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_621.jpg;-14.50534;1;0;2.573027;126.533;103.2269;0.01457904;33.31818;358.9218
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_663.jpg;-13.02545;1;0;2.600301;126.6233;103.2782;0.01428892;32.01615;358.9296
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_704.jpg;-10.52225;1;0;2.642911;126.7155;103.3289;0.02679262;30.84857;358.9342
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_746.jpg;-8.01679;1;0;2.671424;126.8094;103.3795;0.05009467;29.86039;358.9427
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_788.jpg;-5.519314;1;0;2.699333;126.9047;103.4303;0.07892738;29.08522;358.9706
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_828.jpg;-3.010689;1;0;2.72809;127.0012;103.4815;0.1144239;28.51783;359.0191
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_871.jpg;-0.5072796;1;0;2.755715;127.0989;103.5335;0.1610604;28.18172;359.0916
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_912.jpg;0;1;0;2.783378;127.1978;103.5865;0.2308813;28.05223;359.1786
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_954.jpg;0;1;0;2.81028;127.2981;103.6402;0.3241716;28.00894;359.2695
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_00_996.jpg;0;1;0;2.837181;127.451;103.7218;0.5016158;27.99658;359.4125
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_037.jpg;0;1;0;2.86407;127.5544;103.7771;0.6401284;28.00087;359.5124
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_079.jpg;0;1;0;2.890958;127.6589;103.833;0.7910231;28.00966;359.6154
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_121.jpg;0;1;0;2.917842;127.7645;103.8895;0.9511997;28.02174;359.721
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_163.jpg;0;1;0;2.944225;127.871;103.9467;1.108993;28.04279;359.837
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_204.jpg;0;1;0;2.985636;127.9783;104.0045;1.264499;28.06273;359.9585
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_246.jpg;-0.9862679;1;0;3.011796;128.0869;104.0615;1.405862;28.039;0.005601427
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_288.jpg;-3.483084;1;0;3.034874;128.1954;104.1168;1.43314;27.90331;-0.002737841
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_330.jpg;-5.976109;1;0;3.073615;128.3044;104.1716;1.389549;27.59471;0.001575249
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_371.jpg;-8.0214;1;0;3.100655;128.4151;104.2256;1.350836;27.06025;0.003274545
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_412.jpg;-10.50406;1;0;3.125477;128.5276;104.2785;1.322622;26.32264;359.9941
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_454.jpg;-12.51677;1;0;3.149064;128.6422;104.3295;1.295645;25.37629;359.9413
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_496.jpg;-15;1;0;3.171566;128.8167;104.4012;1.206227;23.51858;359.8114
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_537.jpg;-15;1;0;3.193916;128.9344;104.4458;1.078056;22.04614;359.7257
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_578.jpg;-15;1;0;3.219571;129.0537;104.4873;0.9286683;20.54232;359.6014
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_621.jpg;-15;1;0;3.243384;129.1747;104.5258;0.7613085;19.03806;359.4473
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_662.jpg;-15;1;0;3.266449;129.2968;104.5616;0.5674464;17.52513;359.2802
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_703.jpg;-15;1;0;3.300753;129.4203;104.5944;0.3503313;16.01328;359.0981
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_746.jpg;-15;1;0;3.322866;129.5449;104.6241;0.113566;14.50939;358.9018
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_787.jpg;-15;1;0;3.343229;129.6715;104.652;359.9172;13.08736;358.7443
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_829.jpg;-15;1;0;3.357282;129.8011;104.679;359.8475;11.77591;358.6696
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_870.jpg;-14.5044;1;0;3.363633;129.9332;104.7044;359.8792;10.50684;358.6719
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_911.jpg;-11.99226;1;0;3.383024;130.068;104.7274;0.01124174;9.29097;358.735
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_954.jpg;-10.99139;1;0;3.422437;130.2044;104.7475;0.1292184;8.091019;358.8332
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_01_995.jpg;-13.53818;1;0;3.440214;130.4098;104.7702;0.1875524;6.058044;358.9532
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_02_037.jpg;-15;1;0;3.456313;130.5468;104.7795;0.1393829;4.505547;358.9901
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_02_079.jpg;-15;1;0;3.490243;130.6853;104.7836;0.09117725;2.93737;358.943
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_02_121.jpg;-15;1;0;3.51261;130.8245;104.784;0.03227526;1.395943;358.8554
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_02_162.jpg;-15;1;0;3.534204;130.9649;104.7821;359.9925;359.9162;358.7959
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_02_204.jpg;-15;1;0;3.568054;131.1071;104.7774;0.02081591;358.4598;358.7703
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_02_245.jpg;-15;1;0;3.577988;131.2493;104.7704;0.01621941;357.0501;358.804
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_02_286.jpg;-12.4787;1;0;3.608799;131.3924;104.7602;0.01570799;355.6172;358.8797
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_02_328.jpg;-9.984455;1;0;3.632881;131.5363;104.7453;0.01875762;354.2934;358.907
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_02_371.jpg;-7.506306;1;0;3.6587;131.6809;104.7273;0.01947452;353.1906;358.9073
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_02_411.jpg;-4.976429;1;0;3.68423;131.8264;104.7075;0.01795934;352.3176;358.9129
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_52_02_453.jpg;-3.997229;1;0;3.709602;131.9728;104.6863;0.02269965;351.6715;358.9283
